packets_per_second,bytes_per_second,packet_size_mean,src_ip_entropy,dst_ip_entropy,delta_src_ip_entropy,delta_dst_ip_entropy,TTL_entropy,tcp_src_port_entropy,tcp_dst_port_entropy,udp_src_port_entropy,udp_dst_port_entropy,packet_size_entropy,sip_dip_entropy,sip_dport_entropy,dport_dip_entropy,deviation
57.38,59045.56,1029.03,3.43,1.48,3.35,2.81,3.27,5.46,3.55,2.32,2.32,2.36,2.21,0.78,1.52,0.0103
48.08,52626.96,1094.62,3.23,1.83,2.97,1.97,3.21,3.91,3.92,1.58,1.58,2.25,1.73,0.18,1.71,0.0389
50.38,54670.39,1085.26,3.32,1.78,3.53,3.16,3.12,4.28,3.94,1.58,1.58,2.36,1.88,0.44,1.65,0.049
67.48,68929.81,1021.56,3.49,1.9,3.24,2.37,3.4,4.29,5.2,2.32,2.32,2.49,2.01,0.35,2.44,0.1804
71.73,81819.77,1140.71,3.34,1.54,3.05,2.75,3.16,4.1,3.67,2.0,2.0,2.17,2.07,0.4,1.7,0.1059
64.45,77004.78,1194.79,3.21,1.56,3.45,2.19,3.16,3.46,2.66,2.58,2.58,2.29,1.91,0.51,1.14,0.1597
63.18,64068.03,1014.12,3.36,1.9,3.41,2.56,2.66,3.89,3.31,2.32,2.32,2.82,1.75,0.69,1.4,0.0327
67.6,65690.7,971.7,3.45,2.05,3.42,2.73,2.62,4.15,4.12,1.58,1.58,2.7,1.78,0.57,1.74,0.0686
49.08,43795.66,892.38,3.33,1.82,2.8,2.41,3.3,6.03,5.26,2.0,2.0,2.36,2.05,0.41,2.42,0.1968
65.21,61228.25,938.96,3.65,1.79,3.59,2.38,3.36,5.73,4.73,1.0,1.0,2.6,2.22,0.72,2.21,0.0867
90.63,87578.6,966.29,3.44,2.01,3.27,2.62,3.07,5.51,4.38,2.58,2.58,2.68,1.93,0.68,1.9,0.0104
76.69,73651.39,960.37,3.41,1.76,3.5,3.03,2.78,5.51,4.76,2.32,2.32,2.77,1.97,0.66,2.29,0.0358
100.25,99419.74,991.67,3.45,1.78,3.37,2.43,3.07,5.4,4.25,3.28,3.28,2.66,2.01,0.68,2.19,0.017
56.88,61168.32,1075.43,3.21,1.8,3.16,1.3,2.78,3.36,2.77,1.0,1.0,2.44,1.75,0.45,0.86,0.0519
58.99,63598.02,1078.17,3.47,1.51,3.33,1.36,3.42,5.37,4.4,2.0,2.0,2.26,2.27,0.62,2.12,0.0191
36.36,37079.46,1019.68,3.6,1.67,3.4,2.13,3.0,4.57,3.67,2.32,2.32,2.28,2.24,0.7,1.49,0.0378
56.03,59915.1,1069.29,3.39,1.41,3.58,1.92,3.16,5.29,3.31,2.32,2.32,2.32,2.21,0.86,1.51,0.0503
88.44,101038.69,1142.41,3.28,1.65,3.33,2.28,3.31,4.15,3.74,3.0,3.0,2.22,1.9,0.45,1.78,0.0282
86.22,87603.01,1016.09,3.53,1.94,2.98,2.0,3.36,4.14,4.98,2.32,2.32,2.57,2.02,0.37,2.3,0.0736
36.93,38665.11,1046.98,3.3,1.89,3.11,1.36,2.74,3.32,2.72,0.0,0.0,2.55,1.78,0.5,0.67,0.172
52.31,55917.87,1069.0,3.42,1.52,3.36,1.42,3.07,5.2,4.41,2.25,2.25,2.18,2.22,0.48,2.15,0.0661
63.82,67186.59,1052.72,3.53,1.58,3.31,2.9,3.34,5.04,3.54,2.81,2.81,2.38,2.24,0.76,1.52,0.0399
53.08,56239.23,1059.5,3.39,1.82,3.43,1.93,3.38,4.42,4.27,1.58,1.58,2.36,1.94,0.3,1.9,0.0322
44.32,49606.63,1119.22,3.29,1.74,3.49,2.56,3.1,3.8,3.44,1.58,1.58,2.32,1.85,0.46,1.4,0.0678
55.95,57682.48,1031.0,3.33,1.83,3.08,2.41,3.33,3.56,5.09,2.32,2.32,2.52,1.9,0.28,2.44,0.0741
64.34,72848.21,1132.24,3.4,1.35,3.36,2.07,3.52,4.79,4.1,2.0,2.0,2.19,2.3,0.49,2.09,0.1309
57.97,67454.62,1163.7,3.25,1.72,3.25,2.31,3.15,3.67,3.77,2.0,2.0,2.4,1.85,0.11,1.59,0.0446
73.56,71577.95,973.05,3.5,1.79,3.5,2.54,3.13,5.43,4.62,2.32,2.32,2.72,2.05,0.69,2.19,0.063
77.21,73564.26,952.75,3.6,1.95,3.36,3.45,3.25,5.12,5.03,2.32,2.32,2.72,2.09,0.59,2.32,0.0697
72.08,68093.32,944.76,3.49,1.68,3.49,3.29,3.6,6.26,5.16,3.42,3.42,2.47,2.25,0.53,2.73,0.1106
76.41,61646.42,806.79,3.58,2.17,3.52,2.18,3.05,5.68,4.34,0.0,0.0,2.88,1.94,0.73,1.72,0.0584
34.19,36644.43,1071.68,3.34,1.67,3.46,2.08,3.32,4.42,3.8,2.32,2.32,2.5,2.06,0.38,1.66,0.4009
52.89,59581.05,1126.56,3.44,1.44,3.43,1.74,3.32,4.91,4.38,2.13,2.13,1.86,2.31,0.52,1.97,0.0481
72.66,77921.72,1072.46,3.41,1.43,3.46,2.15,3.3,5.41,3.83,2.25,2.25,2.28,2.22,0.75,1.82,0.0585
87.98,101849.47,1157.69,3.24,1.59,3.33,2.22,3.27,3.81,3.21,3.0,3.0,2.19,1.9,0.5,1.48,0.0343
57.91,66120.48,1141.71,3.37,1.68,3.33,2.67,3.49,3.92,3.52,2.58,2.58,2.39,2.01,0.45,1.46,0.0184
57.9,64596.18,1115.73,3.45,1.43,3.41,2.87,3.36,5.02,4.3,2.13,2.13,1.95,2.31,0.58,2.0,0.0147
58.84,61057.65,1037.65,3.4,1.51,3.52,2.78,3.14,5.54,3.72,2.32,2.32,2.33,2.16,0.79,1.65,0.0159
59.21,70029.89,1182.74,3.2,1.54,2.89,2.66,3.36,3.75,3.42,2.58,2.58,2.04,1.9,0.31,1.62,0.018
36.94,37647.39,1019.04,3.35,1.8,3.03,1.86,3.07,4.49,4.31,0.0,0.0,2.38,1.85,0.43,1.83,0.0454
47.03,46316.38,984.8,3.49,1.99,3.48,2.74,3.36,3.93,5.1,1.58,1.58,2.5,1.96,0.24,2.29,0.066
32.11,36350.92,1132.02,3.22,1.13,2.77,2.41,3.78,4.25,3.85,0.0,0.0,1.95,2.26,0.34,1.85,0.3427
63.63,71739.9,1127.44,3.34,1.71,3.07,2.23,2.97,4.0,3.76,1.58,1.58,2.2,1.94,0.33,1.57,0.1117
61.94,76717.65,1238.55,3.13,1.44,3.31,2.91,3.21,2.98,2.1,2.58,2.58,2.15,1.87,0.55,0.91,0.0113
58.46,63883.52,1092.83,3.11,1.82,3.3,2.25,2.53,3.03,2.66,2.0,2.0,2.56,1.52,0.57,1.03,0.124
61.16,62379.19,1019.88,3.02,1.89,3.41,2.72,2.19,3.29,2.46,2.0,2.0,2.5,1.43,0.62,0.88,0.0027
66.41,64192.69,966.62,3.58,1.9,3.1,1.93,3.03,5.29,4.17,1.0,1.0,2.81,2.05,0.73,1.82,0.0285
98.39,94730.55,962.77,3.49,1.98,3.28,2.33,3.4,5.6,5.07,3.0,3.0,2.71,1.99,0.52,2.53,0.0144
63.7,64263.88,1008.83,3.05,1.99,3.38,1.67,2.26,3.78,2.81,2.0,2.0,2.73,1.47,0.57,1.02,0.0513
77.79,76164.39,979.1,3.37,1.92,3.32,2.08,2.87,4.76,3.82,2.81,2.81,2.72,1.84,0.6,1.82,0.0735
82.83,82766.3,999.23,3.41,1.78,3.22,2.29,3.17,5.37,4.34,3.0,3.0,2.71,2.02,0.64,2.17,0.0507
36.32,41542.96,1143.8,3.22,1.58,3.2,1.58,3.31,3.05,2.76,2.58,2.58,2.32,1.85,0.43,1.17,0.0315
49.54,53827.33,1086.51,3.44,1.53,3.51,2.01,2.98,5.13,4.36,1.92,1.92,2.13,2.22,0.5,2.04,0.057
54.27,60442.78,1113.66,3.21,1.74,2.89,2.46,3.3,3.9,3.84,2.0,2.0,2.23,1.76,0.21,1.74,0.0202
57.4,62453.08,1087.97,3.33,1.76,3.42,3.13,3.2,4.36,4.05,1.58,1.58,2.31,1.88,0.46,1.77,0.0095
57.15,57936.32,1013.68,3.56,1.87,3.26,2.7,3.4,4.31,4.85,2.32,2.32,2.55,2.07,0.43,2.27,0.0142
50.63,58230.75,1150.09,3.36,1.45,3.06,2.55,3.12,3.83,3.31,2.0,2.0,2.22,2.12,0.43,1.55,0.0361
64.69,73903.05,1142.46,3.3,1.75,3.55,2.74,2.95,3.96,3.53,2.0,2.0,2.4,1.88,0.4,1.45,0.0089
61.55,66293.73,1077.02,3.46,1.79,3.5,2.95,3.13,4.31,3.46,1.5,1.5,2.48,1.94,0.76,1.36,0.0063
66.84,60646.9,907.28,3.38,1.95,3.38,3.56,2.69,5.47,3.86,1.92,1.92,2.7,1.84,0.67,1.62,0.032
67.55,66828.05,989.29,3.39,1.85,3.24,3.46,2.97,4.77,3.64,2.52,2.52,2.72,1.89,0.73,1.61,0.1113
66.35,54550.61,822.19,3.5,1.97,3.31,2.94,2.82,5.84,4.31,2.81,2.81,2.9,1.98,0.69,2.03,0.0563
72.46,72895.37,1005.98,3.4,1.96,3.14,2.82,3.29,5.1,4.84,2.58,2.58,2.69,1.97,0.28,2.31,0.0871
81.16,84612.07,1042.51,3.22,1.86,3.22,2.38,3.03,4.48,3.67,2.32,2.32,2.58,1.76,0.55,1.62,0.0433
92.99,95422.48,1026.11,3.26,1.8,3.28,2.72,2.91,4.57,3.83,2.81,2.81,2.68,1.75,0.63,1.79,0.0252
88.28,90406.41,1024.08,3.36,1.7,3.56,3.07,3.25,4.95,3.91,2.5,2.5,2.64,1.99,0.66,1.96,0.0142
80.79,81970.42,1014.59,3.32,1.77,3.21,1.4,2.53,3.79,3.03,2.0,2.0,2.55,1.87,0.57,1.12,0.0322
57.13,61524.35,1077.0,3.28,1.83,2.98,1.87,2.64,3.37,2.65,0.0,0.0,2.36,1.8,0.54,0.65,0.0526
58.69,62216.7,1060.03,3.52,1.6,3.47,1.52,3.44,5.28,4.44,2.0,2.0,2.34,2.25,0.61,2.08,0.0243
59.5,62358.25,1048.07,3.55,1.63,3.54,3.55,3.26,5.05,3.96,2.58,2.58,2.25,2.24,0.72,1.75,0.0213
55.87,60594.52,1084.62,3.37,1.64,3.48,2.62,3.06,4.58,3.67,1.0,1.0,2.41,1.99,0.67,1.5,0.0107
59.44,70682.68,1189.17,3.21,1.53,3.46,3.04,3.21,3.59,3.07,2.32,2.32,2.16,1.87,0.53,1.31,0.0137
54.35,53894.91,991.64,3.43,1.99,3.06,2.51,3.26,3.94,5.11,1.58,1.58,2.5,1.91,0.33,2.29,0.0423
60.1,68658.93,1142.39,3.37,1.41,3.13,2.45,3.64,4.52,3.93,1.58,1.58,2.16,2.23,0.46,1.78,0.0176
63.1,71898.68,1139.45,3.25,1.78,3.52,2.89,3.02,4.02,3.9,2.0,2.0,2.3,1.83,0.22,1.65,0.0061
62.51,74479.75,1191.49,3.25,1.45,3.58,2.69,3.05,3.42,2.48,2.25,2.25,2.18,1.97,0.64,1.07,0.0093
60.9,53645.67,880.9,3.48,1.97,3.14,2.69,2.57,5.48,4.59,1.58,1.58,2.89,1.92,0.69,2.05,0.0389
55.11,52403.97,950.92,3.56,1.9,3.52,3.11,3.25,4.91,4.93,2.0,2.0,2.62,2.1,0.54,2.28,0.0639
60.43,58866.99,974.09,3.42,1.71,3.35,2.87,3.49,6.25,5.04,2.0,2.0,2.37,2.15,0.59,2.4,0.0508
75.44,68554.6,908.74,3.48,1.74,3.57,2.4,3.61,6.37,5.55,2.32,2.32,2.53,2.21,0.48,2.83,0.0454
98.18,96819.24,986.13,3.42,1.8,3.35,2.45,3.3,5.94,4.94,2.81,2.81,2.6,2.05,0.65,2.26,0.0163
96.08,92043.91,958.04,3.52,1.68,3.54,3.48,3.41,6.27,5.12,3.55,3.55,2.76,2.21,0.65,2.82,0.0178
88.73,84276.98,949.84,3.49,1.82,3.52,2.86,3.45,6.36,5.46,2.5,2.5,2.46,2.15,0.55,2.84,0.058
59.51,60461.05,1015.95,3.19,2.03,3.18,2.05,2.56,3.4,2.79,0.0,0.0,2.38,1.61,0.41,0.5,0.0925
47.5,49041.26,1032.55,3.5,1.72,3.53,1.62,3.4,5.12,4.5,2.0,2.0,2.41,2.17,0.52,2.0,0.0435
34.27,36352.27,1060.67,3.45,1.77,3.4,2.36,3.25,4.38,4.21,1.5,1.5,1.96,2.08,0.44,1.6,0.0129
43.49,43838.25,1008.03,3.38,1.81,3.09,2.8,3.14,4.57,4.3,1.0,1.0,2.49,1.89,0.45,1.88,0.0992
39.7,38154.75,961.1,3.5,1.92,3.39,2.78,3.36,3.78,5.01,1.58,1.58,2.58,1.99,0.25,2.35,0.0913
49.84,56458.22,1132.73,3.36,1.37,3.44,2.29,3.61,4.31,3.79,1.58,1.58,2.18,2.24,0.43,1.73,0.0436
57.7,64897.07,1124.83,3.28,1.76,3.48,2.9,3.03,4.08,3.95,1.58,1.58,2.28,1.87,0.23,1.62,0.0288
63.69,76851.37,1206.73,3.21,1.42,3.4,2.51,3.12,3.33,2.5,2.25,2.25,2.17,1.96,0.55,1.09,0.0069
66.35,70767.13,1066.65,3.32,1.82,3.53,2.69,2.63,3.82,3.34,1.0,1.0,2.71,1.75,0.65,1.4,0.0048
56.81,57562.93,1013.24,3.3,1.93,3.66,2.43,2.64,4.05,3.12,1.5,1.5,2.68,1.73,0.61,1.17,0.0252
53.07,49923.91,940.76,3.57,1.76,2.96,2.1,3.27,5.4,4.18,2.32,2.32,2.92,2.15,0.72,1.96,0.0803
53.14,48397.34,910.78,3.51,1.76,3.44,2.9,3.5,5.73,5.13,2.32,2.32,2.54,2.16,0.45,2.51,0.0349
91.39,90028.01,985.07,3.47,1.74,3.27,1.93,3.54,6.32,5.28,2.75,2.75,2.6,2.16,0.6,2.71,0.0311
88.93,88718.2,997.59,3.32,1.63,3.52,3.42,3.58,6.32,4.97,3.58,3.58,2.36,2.13,0.57,2.66,0.0387
101.56,96267.64,947.89,3.54,1.85,3.34,2.61,3.05,5.53,4.98,2.58,2.58,2.69,2.0,0.64,2.68,0.0215
104.62,102908.64,983.63,3.52,1.51,3.48,1.93,3.34,5.41,3.99,2.0,2.0,2.64,2.31,0.69,2.05,0.0239
59.66,66245.21,1110.4,3.37,1.69,3.37,1.69,3.51,4.26,3.94,2.81,2.81,2.45,2.02,0.4,1.78,0.0087
58.49,65569.04,1121.09,3.45,1.46,3.41,3.32,3.29,4.93,4.09,2.13,2.13,1.95,2.28,0.66,1.84,0.0138
60.97,65091.69,1067.57,3.41,1.43,3.54,2.93,3.24,5.45,3.66,2.32,2.32,2.32,2.23,0.8,1.68,0.017
48.15,55837.17,1159.55,3.19,1.56,3.16,1.89,3.3,3.66,3.25,2.32,2.32,2.07,1.88,0.36,1.47,0.0444
59.5,60859.59,1022.84,3.4,1.87,3.46,2.77,3.14,4.78,4.72,1.58,1.58,2.47,1.93,0.47,2.1,0.0151
62.29,64749.34,1039.49,3.57,1.63,3.51,2.89,3.66,5.22,4.61,1.58,1.58,2.48,2.24,0.58,2.12,0.0404
59.22,66168.38,1117.41,3.37,1.71,3.1,2.58,2.94,4.13,3.74,2.0,2.0,2.16,1.99,0.38,1.62,0.014
56.49,69505.92,1230.43,3.13,1.46,3.35,3.24,3.22,3.02,2.16,2.32,2.32,2.18,1.86,0.55,0.91,0.0509
53.75,57040.47,1061.28,3.41,1.76,3.58,2.73,3.14,4.17,3.45,2.32,2.32,2.51,1.91,0.65,1.46,0.0288
62.14,55239.02,888.95,3.36,1.96,3.1,3.08,2.68,5.98,4.12,2.25,2.25,2.49,1.88,0.6,1.7,0.0113
58.36,57201.21,980.22,3.36,1.76,3.32,2.98,3.34,5.83,4.44,1.58,1.58,2.48,2.04,0.74,1.74,0.0266
65.39,53024.83,810.85,3.38,1.88,3.57,3.32,3.11,6.55,5.26,2.58,2.58,2.63,2.01,0.43,2.66,0.0271
98.59,96155.37,975.31,3.57,1.81,3.51,2.0,3.48,6.05,5.27,2.58,2.58,2.54,2.21,0.56,2.74,0.0173
94.26,92900.44,985.59,3.44,1.75,3.76,3.3,3.48,6.28,4.78,3.0,3.0,2.52,2.14,0.69,2.31,0.0335
61.6,54551.07,885.52,3.48,2.02,3.51,1.74,2.95,5.22,4.66,1.92,1.92,2.81,1.84,0.56,2.26,0.0537
90.49,84419.44,932.92,3.44,1.92,3.42,2.3,3.29,5.6,4.85,2.32,2.32,2.71,1.99,0.54,2.45,0.0368
48.55,55178.78,1136.47,3.28,1.63,3.2,2.18,3.53,3.79,3.82,2.58,2.58,2.36,1.97,0.16,1.72,0.0696
60.52,67122.57,1109.17,3.45,1.41,3.54,2.37,3.34,5.15,4.54,2.13,2.13,1.97,2.34,0.53,2.2,0.0097
38.05,41220.15,1083.42,3.36,1.46,3.46,1.26,3.38,4.74,3.58,2.0,2.0,2.21,2.17,0.63,1.46,0.0909
70.04,79659.7,1137.34,3.29,1.67,3.17,1.98,3.3,4.05,3.74,2.58,2.58,2.27,1.9,0.37,1.75,0.1211
71.32,72084.25,1010.65,3.42,1.88,2.99,2.79,3.26,4.77,5.17,2.0,2.0,2.46,1.94,0.4,2.49,0.0674
80.21,91781.57,1144.21,3.42,1.43,3.55,2.48,3.59,4.73,3.85,2.32,2.32,2.22,2.24,0.59,1.86,0.0503
68.4,52307.59,764.75,2.0,0.81,1.5,0.76,1.5,1.58,1.58,0.0,0.0,2.0,1.19,0.0,0.67,5.6667
39.42,41977.71,1064.98,3.25,1.83,3.27,1.88,2.75,3.33,2.65,0.0,0.0,2.46,1.76,0.52,0.72,0.0744
58.69,62685.1,1068.13,3.49,1.59,3.42,1.48,3.45,5.28,4.47,2.0,2.0,2.32,2.23,0.58,2.1,0.0189
53.38,55544.5,1040.45,3.56,1.62,3.46,3.11,3.23,4.95,3.71,2.32,2.32,2.24,2.23,0.78,1.54,0.0413
56.66,58876.01,1039.04,3.4,1.66,3.45,2.96,2.9,5.03,3.81,1.58,1.58,2.51,2.02,0.72,1.66,0.0075
53.92,63613.15,1179.76,3.12,1.52,3.33,3.05,3.21,3.55,2.98,2.81,2.81,2.13,1.8,0.48,1.37,0.0245
57.43,56382.89,981.8,3.46,1.91,3.26,2.79,3.32,4.56,5.22,1.58,1.58,2.46,1.97,0.39,2.47,0.0072
52.43,57644.86,1099.4,3.42,1.36,3.29,3.23,3.73,5.05,4.04,1.58,1.58,2.22,2.31,0.64,1.91,0.0411
62.03,69523.13,1120.81,3.35,1.72,3.07,2.57,2.93,4.05,3.81,1.58,1.58,2.25,1.95,0.33,1.6,0.0052
59.78,73488.74,1229.31,3.16,1.42,3.37,2.82,3.15,3.03,1.91,2.32,2.32,2.2,1.91,0.67,0.78,0.0095
46.64,50976.06,1092.95,3.26,1.73,3.43,1.71,2.86,3.48,2.96,1.0,1.0,2.53,1.71,0.64,1.14,0.0657
54.03,58168.7,1076.52,2.87,1.71,3.03,2.21,2.22,3.23,2.31,1.0,1.0,2.45,1.38,0.56,0.8,0.0499
62.36,69030.17,1106.98,3.0,1.83,3.28,3.15,2.11,3.24,2.45,1.0,1.0,2.47,1.49,0.6,0.78,0.0106
90.57,91455.96,1009.77,3.37,1.86,3.13,1.81,3.1,5.11,3.87,2.58,2.58,2.65,1.92,0.75,1.75,0.0396
90.13,94505.09,1048.54,3.16,1.92,2.9,2.82,2.64,4.21,3.42,2.32,2.32,2.65,1.65,0.59,1.38,0.0365
81.32,76965.39,946.47,3.54,1.85,2.56,2.3,3.31,6.04,4.86,2.95,2.95,2.57,2.15,0.68,2.38,0.0542
65.18,57039.25,875.16,3.54,2.1,3.5,2.04,3.15,5.82,5.16,2.0,2.0,2.77,1.96,0.51,2.53,0.0807
77.88,66943.54,859.55,3.55,1.84,3.47,2.28,3.25,5.49,4.71,1.0,1.0,2.55,2.21,0.54,2.21,0.0313
47.93,53531.44,1116.93,3.38,1.6,3.27,2.1,3.57,4.07,3.75,2.81,2.81,2.36,2.09,0.39,1.69,0.0537
56.28,63705.06,1131.86,3.44,1.46,3.39,2.68,3.36,4.9,4.39,2.13,2.13,1.89,2.28,0.51,2.01,0.011
55.4,58979.13,1064.65,3.37,1.38,3.5,2.79,3.2,5.47,3.54,2.32,2.32,2.26,2.21,0.82,1.64,0.01
52.71,60858.47,1154.5,3.22,1.6,2.93,2.4,3.3,3.79,3.5,2.58,2.58,2.13,1.88,0.28,1.66,0.0311
61.44,68395.65,1113.28,3.49,1.57,3.46,3.26,3.31,4.86,4.29,2.41,2.41,2.0,2.26,0.59,1.89,0.0211
59.92,63829.94,1065.29,3.4,1.41,3.63,2.64,3.18,5.33,3.46,2.32,2.32,2.38,2.22,0.83,1.65,0.018
54.08,61542.58,1138.07,3.2,1.59,3.35,2.32,3.23,3.76,3.16,2.81,2.81,2.21,1.86,0.49,1.45,0.0276
47.78,48357.81,1012.07,3.4,1.79,3.07,2.67,3.17,4.84,4.53,0.0,0.0,2.42,1.96,0.49,2.01,0.0661
36.93,36819.29,997.07,3.52,1.93,3.31,2.48,3.32,4.03,4.74,1.0,1.0,2.44,1.99,0.28,2.0,0.0587
56.83,65275.57,1148.56,3.34,1.44,3.35,1.88,3.5,4.13,3.79,2.0,2.0,2.2,2.16,0.33,1.79,0.0579
63.19,73152.39,1157.69,3.24,1.73,3.48,3.11,3.12,3.94,3.78,2.0,2.0,2.29,1.86,0.23,1.56,0.0132
56.84,67497.57,1187.59,3.25,1.46,3.44,2.33,2.93,3.36,2.34,2.25,2.25,2.16,1.95,0.69,0.96,0.0252
61.82,57797.73,934.88,3.47,2.04,3.39,3.16,2.66,5.07,4.21,1.0,1.0,2.89,1.87,0.73,1.76,0.0117
65.27,62084.66,951.15,3.51,1.97,3.32,2.72,3.24,5.17,5.19,2.0,2.0,2.52,2.04,0.52,2.32,0.0635
79.41,68156.9,858.28,3.32,2.0,3.34,3.03,3.41,6.68,5.59,2.81,2.52,2.53,1.92,0.51,2.72,0.0687
81.23,80094.41,986.02,3.39,1.97,3.23,2.81,3.21,5.05,4.62,2.32,2.32,2.65,1.9,0.38,2.22,0.0617
96.27,95723.5,994.32,3.32,1.84,3.16,2.52,3.45,5.8,5.01,3.55,3.55,2.56,2.0,0.47,2.62,0.0153
81.07,68564.58,845.8,3.46,2.03,3.35,2.54,3.09,6.02,5.32,3.0,3.0,2.77,1.91,0.6,2.71,0.0385
100.83,93039.67,922.76,3.42,1.87,3.18,2.09,3.11,4.89,3.95,1.0,1.0,2.74,2.03,0.62,1.62,0.0483
40.09,45834.38,1143.3,3.23,1.74,3.3,2.92,3.18,3.09,2.88,2.58,2.58,2.4,1.78,0.41,1.12,0.0283
65.05,69653.62,1070.74,3.44,1.55,3.43,1.43,3.24,5.57,4.76,2.52,2.52,2.05,2.24,0.53,2.34,0.1649
96.97,103222.92,1064.53,3.41,1.46,3.48,1.42,3.36,4.96,3.56,2.0,2.0,2.27,2.2,0.69,1.47,0.0087
58.59,66585.94,1136.52,3.38,1.66,3.38,1.66,3.5,4.07,3.61,2.58,2.58,2.39,2.03,0.47,1.54,0.0137
37.73,44671.73,1183.97,3.27,1.19,3.2,2.14,3.24,4.55,4.01,0.92,0.92,1.72,2.27,0.44,1.8,0.0756
49.4,52306.55,1058.8,3.48,1.5,3.31,2.5,3.14,4.77,3.18,1.58,1.58,2.38,2.21,0.82,1.19,0.064
52.11,57329.37,1100.1,3.33,1.7,3.19,2.72,3.02,4.05,3.22,0.0,0.0,2.37,1.9,0.67,1.16,0.0303
56.06,65185.28,1162.75,3.16,1.63,3.48,2.72,2.99,3.63,3.27,2.0,2.0,2.14,1.77,0.45,1.3,0.0105
60.46,60108.51,994.18,3.55,1.9,3.32,2.73,3.44,4.5,5.12,2.0,2.0,2.5,2.08,0.4,2.34,0.015
55.46,63492.63,1144.74,3.42,1.36,3.21,2.99,3.6,4.42,3.82,1.58,1.58,2.1,2.31,0.5,1.64,0.0379
63.57,73161.45,1150.86,3.24,1.8,3.25,2.78,3.02,3.89,3.77,1.58,1.58,2.29,1.82,0.23,1.45,0.0168
65.76,74679.5,1135.72,3.27,1.63,3.62,2.83,2.91,3.72,2.83,2.52,2.52,2.31,1.9,0.61,1.16,0.0071
63.25,58712.95,928.25,3.34,2.0,3.56,2.67,2.48,4.89,3.49,2.52,2.52,2.82,1.75,0.65,1.45,0.0061
65.53,64563.56,985.26,3.46,2.06,3.56,3.51,2.7,4.31,3.75,0.0,0.0,2.72,1.82,0.7,1.44,0.0095
48.56,39711.35,817.71,3.56,2.01,3.1,2.92,2.96,5.8,4.56,2.0,2.0,2.79,2.07,0.63,2.17,0.0872
97.67,91004.81,931.73,3.5,1.97,3.38,1.85,3.51,6.29,5.86,1.92,1.92,2.57,2.11,0.41,2.94,0.0333
98.48,99686.86,1012.24,3.14,1.9,3.02,2.05,2.6,4.21,3.11,2.81,2.81,2.5,1.62,0.61,1.3,0.0281
85.35,86068.03,1008.45,3.29,1.89,3.33,1.95,2.82,4.46,3.64,1.0,1.0,2.6,1.73,0.62,1.58,0.0378
91.13,92858.86,1018.92,3.15,1.84,3.45,2.38,2.33,3.72,2.81,1.58,1.58,2.59,1.66,0.63,1.1,0.0389
51.01,58408.71,1145.06,3.36,1.56,3.36,1.56,3.61,3.94,3.68,2.81,2.81,2.27,2.09,0.34,1.64,0.0272
59.09,66384.17,1123.41,3.49,1.5,3.45,2.64,3.3,4.9,4.11,2.13,2.13,1.97,2.28,0.66,1.82,0.0125
56.38,60199.85,1067.8,3.4,1.35,3.6,2.67,3.22,5.43,3.45,2.32,2.32,2.31,2.26,0.84,1.65,0.0059
58.7,69471.76,1183.56,3.19,1.51,3.03,2.58,3.35,3.61,3.14,2.58,2.58,2.06,1.9,0.42,1.44,0.0117
60.23,60886.47,1010.84,3.41,1.88,3.2,2.86,3.2,4.85,5.03,1.0,1.0,2.44,1.96,0.42,2.27,0.0133
58.0,59278.02,1022.11,3.59,1.66,3.49,3.4,3.63,5.33,4.61,1.58,1.58,2.52,2.25,0.6,2.13,0.0049
61.04,69025.3,1130.84,3.35,1.67,3.1,2.62,2.96,4.01,3.63,2.0,2.0,2.17,1.98,0.38,1.56,0.0095
42.2,50502.78,1196.71,3.16,1.57,3.32,1.63,3.07,3.03,2.27,2.32,2.32,2.31,1.83,0.52,0.94,0.048
58.16,63184.0,1086.37,3.35,1.76,3.4,2.47,2.95,3.94,3.13,2.32,2.32,2.43,1.87,0.62,1.26,0.0558
69.03,64980.4,941.3,3.26,1.85,3.33,2.13,2.29,4.8,3.13,1.5,1.5,2.75,1.74,0.72,1.35,0.0363
78.28,82372.04,1052.23,3.42,1.77,3.34,2.15,3.08,4.46,3.37,2.52,2.52,2.7,1.96,0.74,1.47,0.1005
84.34,80966.33,959.97,3.49,1.84,3.23,2.64,3.38,5.65,4.54,2.81,2.81,2.55,2.08,0.65,2.19,0.0682
73.59,71757.36,975.12,3.5,1.91,3.53,2.7,3.28,5.33,4.39,2.32,2.32,2.55,1.99,0.69,1.87,0.0867
92.21,89440.6,969.96,3.35,1.71,3.27,2.19,3.43,6.56,4.8,3.12,3.12,2.42,2.12,0.68,2.4,0.0185
95.01,87902.91,925.18,3.46,1.95,3.35,2.89,3.11,5.52,5.03,2.58,2.58,2.77,1.88,0.57,2.64,0.018
57.94,52080.8,898.81,3.32,1.7,3.23,1.6,3.44,5.28,4.78,1.0,1.0,2.41,2.16,0.37,2.26,0.1097
37.81,41899.11,1108.19,3.26,1.76,3.07,2.56,3.06,3.31,2.87,2.32,2.32,2.51,1.82,0.46,1.08,0.2806
56.43,60013.05,1063.43,3.49,1.61,3.45,1.51,3.1,5.41,4.4,2.32,2.32,2.2,2.23,0.64,2.0,0.0053
57.73,60399.29,1046.15,3.51,1.54,3.29,3.29,3.29,4.98,3.54,2.0,2.0,2.41,2.24,0.76,1.43,0.0142
